trialno,rt,response,intensity,accuracy,id
57,1.628,1.0,-0.3225,0,RA90
58,1.225,0.0,0.3225,0,RA90
59,1.622,1.0,0.3225,1,RA90
60,1.403,1.0,0.3225,1,RA90
61,1.772,0.0,-0.3225,1,RA90
62,1.255,1.0,0.3225,1,RA90
63,1.099,0.0,-0.3225,1,RA90
64,1.131,0.0,0.3225,0,RA90
65,2.017,0.0,-0.3225,1,RA90
66,1.239,0.0,0.3225,0,RA90
67,1.31,1.0,0.3225,1,RA90
68,1.385,1.0,0.3225,1,RA90
69,2.856,1.0,0.3225,1,RA90
70,1.875,1.0,-0.3225,0,RA90
71,1.088,0.0,-0.3225,1,RA90
72,1.183,1.0,0.3225,1,RA90
73,1.347,1.0,0.3225,1,RA90
74,1.336,1.0,0.3225,1,RA90
75,1.054,0.0,-0.3225,1,RA90
76,1.032,1.0,0.3225,1,RA90
77,2.067,1.0,-0.3225,0,RA90
78,2.21,0.0,-0.3225,1,RA90
79,1.387,1.0,0.3225,1,RA90
80,1.489,0.0,0.3225,0,RA90
81,1.261,1.0,0.3225,1,RA90
82,1.331,1.0,0.3225,1,RA90
83,1.302,0.0,0.3225,0,RA90
84,2.053,1.0,0.3225,1,RA90
85,1.595,1.0,0.3225,1,RA90
86,2.57,1.0,-0.3225,0,RA90
87,1.135,1.0,0.3225,1,RA90
88,1.345,0.0,0.3225,0,RA90
89,1.053,1.0,0.3225,1,RA90
90,1.749,0.0,0.3225,0,RA90
91,2.045,0.0,-0.3225,1,RA90
92,1.828,1.0,0.3225,1,RA90
93,2.046,1.0,0.3225,1,RA90
94,2.011,0.0,0.3225,0,RA90
95,2.068,0.0,0.3225,0,RA90
96,2.173,0.0,0.3225,0,RA90
97,1.884,1.0,0.3225,1,RA90
98,1.999,1.0,0.3225,1,RA90
99,1.968,1.0,0.3225,1,RA90
100,2.548,1.0,0.3225,1,RA90
1,7.705,1.0,0.3225,1,RA90
2,2.19,0.0,0.3225,0,RA90
3,1.077,1.0,0.3225,1,RA90
4,1.016,0.0,-0.3225,1,RA90
5,1.103,0.0,-0.3225,1,RA90
6,1.144,1.0,0.3225,1,RA90
7,1.386,0.0,0.3225,0,RA90
8,1.695,0.0,-0.3225,1,RA90
9,1.518,1.0,0.3225,1,RA90
10,1.378,1.0,0.3225,1,RA90
11,1.366,0.0,0.3225,0,RA90
12,1.684,0.0,0.3225,0,RA90
13,2.063,1.0,-0.3225,0,RA90
14,1.013,1.0,0.3225,1,RA90
15,1.217,1.0,-0.3225,0,RA90
16,0.994,1.0,0.3225,1,RA90
17,1.219,0.0,0.3225,0,RA90
18,0.976,1.0,0.3225,1,RA90
19,1.037,1.0,0.3225,1,RA90
20,0.994,1.0,0.3225,1,RA90
21,1.802,1.0,0.3225,1,RA90
22,2.212,0.0,0.3225,0,RA90
23,2.142,1.0,0.3225,1,RA90
24,1.817,0.0,0.3225,0,RA90
25,1.618,0.0,0.3225,0,RA90
26,1.304,1.0,0.3225,1,RA90
27,1.655,0.0,0.3225,0,RA90
28,1.116,1.0,0.3225,1,RA90
29,0.981,1.0,0.3225,1,RA90
30,0.966,1.0,0.3225,1,RA90
31,1.1,0.0,0.3225,0,RA90
32,1.141,0.0,-0.3225,1,RA90
33,2.332,0.0,-0.3225,1,RA90
34,2.116,0.0,0.3225,0,RA90
35,1.333,0.0,0.3225,0,RA90
36,1.306,1.0,0.3225,1,RA90
37,1.225,1.0,0.3225,1,RA90
38,0.893,1.0,0.3225,1,RA90
39,1.266,1.0,0.3225,1,RA90
40,1.148,0.0,-0.3225,1,RA90
41,1.481,1.0,0.3225,1,RA90
42,2.924,1.0,0.3225,1,RA90
43,1.191,0.0,0.3225,0,RA90
44,1.168,1.0,0.3225,1,RA90
45,1.395,0.0,0.3225,0,RA90
46,0.999,1.0,-0.3225,0,RA90
47,1.801,1.0,-0.3225,0,RA90
48,1.303,1.0,0.3225,1,RA90
49,1.509,1.0,0.3225,1,RA90
50,1.486,1.0,0.3225,1,RA90
51,2.054,1.0,0.3225,1,RA90
52,1.597,1.0,0.3225,1,RA90
53,1.727,1.0,0.3225,1,RA90
54,2.567,0.0,-0.3225,1,RA90
55,1.374,0.0,-0.3225,1,RA90
56,1.276,0.0,0.3225,0,RA90
57,1.732,1.0,0.3225,1,RA90
58,1.91,0.0,0.3225,0,RA90
59,1.16,1.0,0.3225,1,RA90
60,2.854,0.0,0.3225,0,RA90
61,1.214,0.0,-0.3225,1,RA90
62,1.666,0.0,-0.3225,1,RA90
63,1.103,0.0,-0.3225,1,RA90
64,1.432,0.0,-0.3225,1,RA90
65,1.662,1.0,0.3225,1,RA90
66,1.403,1.0,0.3225,1,RA90
67,1.507,0.0,-0.3225,1,RA90
68,1.303,1.0,0.3225,1,RA90
69,1.129,1.0,0.3225,1,RA90
70,2.085,1.0,0.3225,1,RA90
71,1.996,1.0,0.3225,1,RA90
72,1.413,1.0,0.3225,1,RA90
73,1.37,1.0,0.3225,1,RA90
74,2.185,1.0,0.3225,1,RA90
75,2.43,1.0,0.3225,1,RA90
76,2.648,1.0,0.3225,1,RA90
77,2.092,1.0,0.3225,1,RA90
78,2.08,0.0,0.3225,0,RA90
79,1.293,1.0,0.3225,1,RA90
80,1.664,1.0,0.3225,1,RA90
81,1.276,1.0,0.3225,1,RA90
82,1.64,1.0,0.3225,1,RA90
83,1.966,1.0,0.3225,1,RA90
84,1.806,1.0,0.3225,1,RA90
85,1.909,0.0,0.3225,0,RA90
86,1.498,0.0,0.3225,0,RA90
87,1.584,0.0,0.3225,0,RA90
88,1.817,0.0,0.3225,0,RA90
89,2.738,0.0,0.3225,0,RA90
90,2.115,0.0,-0.3225,1,RA90
91,1.361,0.0,0.3225,0,RA90
92,1.978,0.0,0.3225,0,RA90
93,2.668,1.0,-0.3225,0,RA90
94,1.729,1.0,0.3225,1,RA90
95,1.669,0.0,0.3225,0,RA90
96,1.231,1.0,0.3225,1,RA90
97,1.998,1.0,0.3225,1,RA90
98,2.634,1.0,-0.3225,0,RA90
99,2.198,1.0,0.3225,1,RA90
100,2.166,1.0,0.3225,1,RA90
1,2.36,0.0,0.3225,0,RA90
2,1.405,0.0,-0.3225,1,RA90
3,1.406,0.0,0.3225,0,RA90
4,1.389,1.0,-0.3225,0,RA90
5,1.087,0.0,-0.3225,1,RA90
6,1.467,0.0,0.3225,0,RA90
7,1.308,0.0,0.3225,0,RA90
8,2.178,0.0,0.3225,0,RA90
9,1.335,1.0,0.3225,1,RA90
10,1.557,0.0,-0.3225,1,RA90
11,1.358,0.0,-0.3225,1,RA90
12,2.084,1.0,-0.3225,0,RA90
13,2.119,1.0,-0.3225,0,RA90
14,1.845,1.0,0.3225,1,RA90
15,2.759,0.0,0.3225,0,RA90
16,1.534,1.0,0.3225,1,RA90
17,1.231,0.0,-0.3225,1,RA90
18,1.036,1.0,0.3225,1,RA90
19,1.345,1.0,0.3225,1,RA90
20,1.091,0.0,-0.3225,1,RA90
21,1.428,1.0,0.3225,1,RA90
22,1.99,1.0,-0.3225,0,RA90
23,2.48,1.0,0.3225,1,RA90
24,1.44,1.0,0.3225,1,RA90
25,1.311,1.0,-0.3225,0,RA90
26,2.021,1.0,0.3225,1,RA90
27,1.96,1.0,0.3225,1,RA90
28,1.183,0.0,-0.3225,1,RA90
29,1.646,0.0,-0.3225,1,RA90
30,1.029,0.0,-0.3225,1,RA90
31,2.008,0.0,0.3225,0,RA90
32,2.071,0.0,0.3225,0,RA90
33,1.334,0.0,0.3225,0,RA90
34,2.156,1.0,0.3225,1,RA90
35,1.47,0.0,-0.3225,1,RA90
36,1.487,0.0,-0.3225,1,RA90
37,1.155,0.0,-0.3225,1,RA90
38,1.263,0.0,-0.3225,1,RA90
39,1.62,0.0,0.3225,0,RA90
40,1.703,0.0,0.3225,0,RA90
41,1.369,0.0,-0.3225,1,RA90
42,1.211,1.0,0.3225,1,RA90
43,1.698,0.0,0.3225,0,RA90
44,1.173,1.0,-0.3225,0,RA90
45,1.729,1.0,0.3225,1,RA90
46,1.135,0.0,-0.3225,1,RA90
47,1.321,1.0,0.3225,1,RA90
48,1.832,1.0,-0.3225,0,RA90
49,1.359,1.0,0.3225,1,RA90
50,1.911,0.0,0.3225,0,RA90
51,1.408,1.0,0.3225,1,RA90
52,1.212,1.0,-0.3225,0,RA90
53,1.433,1.0,0.3225,1,RA90
54,1.283,0.0,-0.3225,1,RA90
55,2.346,0.0,-0.3225,1,RA90
56,1.888,0.0,-0.3225,1,RA90
57,2.115,1.0,0.3225,1,RA90
58,2.662,0.0,-0.3225,1,RA90
59,1.982,1.0,0.3225,1,RA90
60,1.725,1.0,0.3225,1,RA90
61,1.777,1.0,-0.3225,0,RA90
62,2.019,1.0,0.3225,1,RA90
63,2.21,0.0,0.3225,0,RA90
64,2.184,0.0,-0.3225,1,RA90
65,1.426,1.0,-0.3225,0,RA90
66,1.114,0.0,-0.3225,1,RA90
67,1.958,1.0,-0.3225,0,RA90
68,1.252,0.0,-0.3225,1,RA90
69,1.669,1.0,0.3225,1,RA90
70,2.252,1.0,-0.3225,0,RA90
71,0.89,0.0,0.3225,0,RA90
72,1.742,1.0,-0.3225,0,RA90
73,2.142,0.0,-0.3225,1,RA90
74,1.813,0.0,-0.3225,1,RA90
75,1.611,1.0,-0.3225,0,RA90
76,1.967,1.0,0.3225,1,RA90
77,2.07,0.0,-0.3225,1,RA90
78,1.8,1.0,-0.3225,0,RA90
79,2.049,0.0,-0.3225,1,RA90
80,3.062,0.0,0.3225,0,RA90
81,1.232,1.0,0.3225,1,RA90
82,1.351,1.0,0.3225,1,RA90
83,1.3,0.0,-0.3225,1,RA90
84,1.283,1.0,0.3225,1,RA90
85,1.871,1.0,-0.3225,0,RA90
86,2.288,0.0,0.3225,0,RA90
87,2.603,0.0,0.3225,0,RA90
88,1.81,0.0,-0.3225,1,RA90
89,2.098,1.0,0.3225,1,RA90
90,1.592,0.0,0.3225,0,RA90
91,1.058,0.0,-0.3225,1,RA90
92,1.704,0.0,-0.3225,1,RA90
93,1.139,0.0,-0.3225,1,RA90
94,1.466,1.0,0.3225,1,RA90
95,1.447,0.0,-0.3225,1,RA90
96,2.128,1.0,0.3225,1,RA90
97,1.436,1.0,-0.3225,0,RA90
98,1.999,0.0,0.3225,0,RA90
99,1.881,0.0,-0.3225,1,RA90
100,1.282,1.0,0.3225,1,RA90
1,1.588,1.0,-0.3225,0,RA90
2,1.924,0.0,-0.3225,1,RA90
3,1.181,1.0,0.3225,1,RA90
4,2.006,1.0,0.3225,1,RA90
5,2.239,0.0,-0.3225,1,RA90
6,1.419,0.0,0.3225,0,RA90
7,1.271,0.0,-0.3225,1,RA90
8,1.456,0.0,0.3225,0,RA90
9,1.446,1.0,-0.3225,0,RA90
10,1.983,1.0,-0.3225,0,RA90
11,1.578,1.0,0.3225,1,RA90
12,1.424,1.0,-0.3225,0,RA90
13,1.648,1.0,0.3225,1,RA90
14,2.138,1.0,0.3225,1,RA90
15,1.635,0.0,-0.3225,1,RA90
16,1.997,1.0,-0.3225,0,RA90
17,1.443,0.0,-0.3225,1,RA90
18,1.857,1.0,-0.3225,0,RA90
19,1.543,1.0,0.3225,1,RA90
20,1.384,1.0,0.3225,1,RA90
21,2.01,0.0,-0.3225,1,RA90
22,1.131,1.0,0.3225,1,RA90
23,1.69,0.0,0.3225,0,RA90
24,1.678,0.0,-0.3225,1,RA90
25,1.056,1.0,0.3225,1,RA90
26,1.171,1.0,0.3225,1,RA90
27,1.251,1.0,0.3225,1,RA90
28,1.515,1.0,-0.3225,0,RA90
29,2.115,1.0,0.3225,1,RA90
30,1.403,1.0,0.3225,1,RA90
31,1.241,1.0,-0.3225,0,RA90
32,1.822,0.0,-0.3225,1,RA90
33,1.416,0.0,0.3225,0,RA90
34,1.061,1.0,0.3225,1,RA90
35,1.618,1.0,0.3225,1,RA90
36,1.168,1.0,0.3225,1,RA90
37,1.541,0.0,-0.3225,1,RA90
38,1.435,0.0,-0.3225,1,RA90
39,1.607,1.0,-0.3225,0,RA90
40,1.463,0.0,-0.3225,1,RA90
41,1.579,0.0,0.3225,0,RA90
42,1.431,0.0,0.3225,0,RA90
43,1.881,1.0,-0.3225,0,RA90
44,1.534,1.0,-0.3225,0,RA90
45,1.624,1.0,0.3225,1,RA90
46,1.724,0.0,-0.3225,1,RA90
47,1.259,1.0,0.3225,1,RA90
48,1.156,1.0,0.3225,1,RA90
49,1.584,1.0,0.3225,1,RA90
50,1.675,1.0,-0.3225,0,RA90
51,1.855,0.0,-0.3225,1,RA90
52,1.405,1.0,0.3225,1,RA90
53,1.217,1.0,0.3225,1,RA90
54,1.621,0.0,-0.3225,1,RA90
55,1.457,0.0,-0.3225,1,RA90
56,1.179,0.0,-0.3225,1,RA90
57,1.11,0.0,0.3225,0,RA90
58,1.463,1.0,0.3225,1,RA90
59,1.65,0.0,-0.3225,1,RA90
60,1.261,0.0,-0.3225,1,RA90
61,1.999,0.0,0.3225,0,RA90
62,1.279,0.0,-0.3225,1,RA90
63,1.399,0.0,0.3225,0,RA90
64,1.23,0.0,0.3225,0,RA90
65,1.662,0.0,-0.3225,1,RA90
66,1.173,0.0,-0.3225,1,RA90
67,1.741,0.0,-0.3225,1,RA90
68,2.0,1.0,0.3225,1,RA90
69,2.267,1.0,0.3225,1,RA90
70,2.355,1.0,0.3225,1,RA90
71,1.233,0.0,-0.3225,1,RA90
72,1.906,0.0,-0.3225,1,RA90
73,1.85,1.0,-0.3225,0,RA90
74,1.702,0.0,0.3225,0,RA90
75,1.707,1.0,-0.3225,0,RA90
76,1.513,1.0,0.3225,1,RA90
77,1.663,1.0,-0.3225,0,RA90
78,1.813,1.0,-0.3225,0,RA90
79,1.64,0.0,0.3225,0,RA90
80,1.501,1.0,0.3225,1,RA90
81,1.204,1.0,-0.3225,0,RA90
82,1.375,1.0,0.3225,1,RA90
83,1.727,1.0,0.3225,1,RA90
84,1.962,0.0,0.3225,0,RA90
85,1.29,1.0,0.3225,1,RA90
86,2.303,1.0,-0.3225,0,RA90
87,1.372,0.0,-0.3225,1,RA90
88,1.71,1.0,0.3225,1,RA90
89,1.368,0.0,0.3225,0,RA90
90,1.208,0.0,-0.3225,1,RA90
91,1.643,1.0,0.3225,1,RA90
92,1.418,0.0,-0.3225,1,RA90
93,1.423,1.0,0.3225,1,RA90
94,1.629,0.0,-0.3225,1,RA90
95,2.315,0.0,-0.3225,1,RA90
96,1.722,0.0,-0.3225,1,RA90
97,1.32,0.0,0.3225,0,RA90
98,2.023,0.0,-0.3225,1,RA90
99,1.459,0.0,-0.3225,1,RA90
100,1.365,1.0,0.3225,1,RA90
1,2.505,0.0,0.6503,0,GS76
2,3.01,1.0,0.6503,1,GS76
3,3.955,0.0,0.6503,0,GS76
4,3.379,0.0,0.6503,0,GS76
5,3.741,0.0,0.6503,0,GS76
6,3.741,0.0,0.6503,0,GS76
7,1.052,0.0,-0.6503,1,GS76
8,1.516,1.0,-0.6503,0,GS76
9,1.25,1.0,0.6503,1,GS76
10,2.369,0.0,0.6503,0,GS76
11,1.541,0.0,0.6503,0,GS76
12,1.427,1.0,0.6503,1,GS76
13,1.423,0.0,0.6503,0,GS76
14,1.578,1.0,0.6503,1,GS76
15,1.394,0.0,0.6503,0,GS76
16,1.514,1.0,0.6503,1,GS76
17,2.266,0.0,0.6503,0,GS76
18,1.456,1.0,0.6503,1,GS76
19,1.411,0.0,0.6503,0,GS76
20,2.148,1.0,0.6503,1,GS76
21,2.295,0.0,0.6503,0,GS76
22,1.509,1.0,0.6503,1,GS76
23,1.321,1.0,0.6503,1,GS76
24,1.651,0.0,0.6503,0,GS76
25,1.363,1.0,0.6503,1,GS76
26,1.299,0.0,0.6503,0,GS76
27,1.741,1.0,-0.6503,0,GS76
28,2.266,0.0,0.6503,0,GS76
29,2.837,0.0,-0.6503,1,GS76
30,2.115,1.0,0.6503,1,GS76
31,2.812,0.0,-0.6503,1,GS76
32,2.409,1.0,0.6503,1,GS76
33,1.681,0.0,0.6503,0,GS76
34,1.686,0.0,0.6503,0,GS76
35,1.974,0.0,0.6503,0,GS76
36,2.64,1.0,0.6503,1,GS76
37,1.314,1.0,0.6503,1,GS76
38,0.978,0.0,-0.6503,1,GS76
39,1.206,1.0,0.6503,1,GS76
40,1.196,0.0,-0.6503,1,GS76
41,1.957,1.0,0.6503,1,GS76
42,1.501,0.0,-0.6503,1,GS76
43,1.079,1.0,0.6503,1,GS76
44,2.019,0.0,0.6503,0,GS76
45,1.327,1.0,0.6503,1,GS76
46,1.404,0.0,0.6503,0,GS76
47,1.953,1.0,0.6503,1,GS76
48,2.364,1.0,0.6503,1,GS76
49,0.731,0.0,0.6503,0,GS76
50,2.432,0.0,0.6503,0,GS76
51,1.792,0.0,-0.6503,1,GS76
52,1.079,0.0,-0.6503,1,GS76
53,1.714,0.0,-0.6503,1,GS76
54,1.164,0.0,0.6503,0,GS76
55,1.597,0.0,0.6503,0,GS76
56,2.293,0.0,0.6503,0,GS76
57,1.851,0.0,0.6503,0,GS76
58,2.488,0.0,-0.6503,1,GS76
59,2.441,0.0,0.6503,0,GS76
60,2.573,1.0,0.6503,1,GS76
61,1.534,0.0,0.6503,0,GS76
62,1.393,0.0,-0.6503,1,GS76
63,1.904,1.0,0.6503,1,GS76
64,1.132,0.0,0.6503,0,GS76
65,1.564,0.0,0.6503,0,GS76
66,1.906,0.0,0.6503,0,GS76
67,1.866,0.0,-0.6503,1,GS76
68,2.267,0.0,0.6503,0,GS76
69,2.81,0.0,0.6503,0,GS76
70,2.159,1.0,0.6503,1,GS76
71,1.171,1.0,0.6503,1,GS76
72,1.592,0.0,-0.6503,1,GS76
73,2.769,0.0,0.6503,0,GS76
74,1.79,1.0,0.6503,1,GS76
75,1.919,0.0,0.6503,0,GS76
76,1.505,1.0,0.6503,1,GS76
77,1.374,0.0,-0.6503,1,GS76
78,2.298,0.0,0.6503,0,GS76
79,1.773,1.0,0.6503,1,GS76
80,1.28,0.0,0.6503,0,GS76
81,2.363,0.0,0.6503,0,GS76
82,1.948,0.0,-0.6503,1,GS76
83,2.551,1.0,0.6503,1,GS76
84,1.576,1.0,0.6503,1,GS76
85,1.707,0.0,0.6503,0,GS76
86,1.259,1.0,0.6503,1,GS76
87,1.107,0.0,0.6503,0,GS76
88,2.535,0.0,0.6503,0,GS76
89,2.317,0.0,-0.6503,1,GS76
90,1.195,1.0,0.6503,1,GS76
91,1.063,1.0,0.6503,1,GS76
92,1.149,0.0,0.6503,0,GS76
93,2.16,0.0,0.6503,0,GS76
94,1.684,0.0,0.6503,0,GS76
95,1.466,1.0,0.6503,1,GS76
96,1.392,0.0,0.6503,0,GS76
97,1.323,1.0,0.6503,1,GS76
98,1.018,1.0,0.6503,1,GS76
99,1.061,0.0,-0.6503,1,GS76
100,1.309,0.0,-0.6503,1,GS76
1,1.31,0.0,-0.6503,1,GS76
2,1.451,0.0,0.6503,0,GS76
3,1.654,0.0,0.6503,0,GS76
4,1.211,0.0,0.6503,0,GS76
5,1.176,0.0,0.6503,0,GS76
6,1.627,0.0,0.6503,0,GS76
7,1.863,0.0,-0.6503,1,GS76
8,2.306,0.0,0.6503,0,GS76
9,2.358,1.0,0.6503,1,GS76
10,1.302,0.0,0.6503,0,GS76
11,1.195,1.0,0.6503,1,GS76
12,0.957,1.0,0.6503,1,GS76
13,1.211,0.0,0.6503,0,GS76
14,1.204,1.0,0.6503,1,GS76
15,1.205,0.0,-0.6503,1,GS76
16,1.173,1.0,0.6503,1,GS76
17,1.083,0.0,0.6503,0,GS76
18,1.41,1.0,0.6503,1,GS76
19,1.493,0.0,0.6503,0,GS76
20,1.166,1.0,-0.6503,0,GS76
21,1.177,1.0,0.6503,1,GS76
22,1.605,0.0,-0.6503,1,GS76
23,3.103,0.0,0.6503,0,GS76
24,1.414,1.0,0.6503,1,GS76
25,2.263,0.0,0.6503,0,GS76
26,1.517,1.0,-0.6503,0,GS76
27,1.307,0.0,0.6503,0,GS76
28,1.507,1.0,0.6503,1,GS76
29,1.466,0.0,0.6503,0,GS76
30,1.968,0.0,0.6503,0,GS76
31,1.244,1.0,0.6503,1,GS76
32,1.093,0.0,-0.6503,1,GS76
33,1.413,1.0,0.6503,1,GS76
34,1.127,0.0,0.6503,0,GS76
35,1.173,1.0,0.6503,1,GS76
36,1.888,0.0,0.6503,0,GS76
37,1.031,1.0,0.6503,1,GS76
38,1.161,0.0,-0.6503,1,GS76
39,1.203,1.0,-0.6503,0,GS76
40,1.128,0.0,0.6503,0,GS76
41,1.195,1.0,0.6503,1,GS76
42,1.755,0.0,0.6503,0,GS76
43,1.116,0.0,-0.6503,1,GS76
44,1.048,1.0,0.6503,1,GS76
45,1.435,0.0,-0.6503,1,GS76
46,1.691,0.0,0.6503,0,GS76
47,2.192,1.0,0.6503,1,GS76
48,1.553,0.0,0.6503,0,GS76
49,1.379,1.0,0.6503,1,GS76
50,1.455,0.0,-0.6503,1,GS76
51,1.503,1.0,0.6503,1,GS76
52,1.322,0.0,-0.6503,1,GS76
53,1.496,0.0,0.6503,0,GS76
54,1.3,0.0,0.6503,0,GS76
55,2.06,0.0,0.6503,0,GS76
56,2.313,0.0,0.6503,0,GS76
57,1.035,1.0,0.6503,1,GS76
58,1.186,1.0,0.6503,1,GS76
59,2.221,0.0,0.6503,0,GS76
60,1.894,0.0,0.6503,0,GS76
61,1.495,0.0,0.6503,0,GS76
62,1.263,0.0,0.6503,0,GS76
63,1.161,0.0,0.6503,0,GS76
64,1.136,0.0,0.6503,0,GS76
65,1.94,0.0,0.6503,0,GS76
66,1.371,0.0,-0.6503,1,GS76
67,1.081,0.0,0.6503,0,GS76
68,1.697,0.0,0.6503,0,GS76
69,1.847,0.0,0.6503,0,GS76
70,2.433,0.0,0.6503,0,GS76
71,2.785,0.0,0.6503,0,GS76
72,2.453,0.0,0.6503,0,GS76
73,1.342,0.0,-0.6503,1,GS76
74,1.724,0.0,0.6503,0,GS76
75,1.559,0.0,-0.6503,1,GS76
76,2.465,0.0,0.6503,0,GS76
77,1.601,0.0,0.6503,0,GS76
78,1.756,0.0,0.6503,0,GS76
79,2.527,0.0,0.6503,0,GS76
80,2.346,0.0,0.6503,0,GS76
81,2.607,0.0,0.6503,0,GS76
82,1.184,1.0,0.6503,1,GS76
83,1.363,0.0,0.6503,0,GS76
84,1.434,0.0,0.6503,0,GS76
85,1.054,1.0,0.6503,1,GS76
86,1.659,0.0,0.6503,0,GS76
87,1.521,1.0,0.6503,1,GS76
88,1.703,0.0,0.6503,0,GS76
89,2.018,0.0,0.6503,0,GS76
90,2.36,0.0,0.6503,0,GS76
91,2.143,0.0,-0.6503,1,GS76
92,1.87,0.0,0.6503,0,GS76
93,1.18,0.0,-0.6503,1,GS76
94,1.794,0.0,0.6503,0,GS76
95,2.19,0.0,0.6503,0,GS76
96,2.692,0.0,0.6503,0,GS76
97,2.468,0.0,0.6503,0,GS76
98,2.612,0.0,-0.6503,1,GS76
99,1.664,0.0,-0.6503,1,GS76
100,2.373,0.0,0.6503,0,GS76
1,2.946,0.0,0.6503,0,GS76
2,1.215,1.0,0.6503,1,GS76
3,1.249,0.0,0.6503,0,GS76
4,1.137,1.0,0.6503,1,GS76
5,1.026,0.0,-0.6503,1,GS76
6,1.131,1.0,0.6503,1,GS76
7,2.293,0.0,-0.6503,1,GS76
8,1.012,1.0,0.6503,1,GS76
9,1.646,0.0,0.6503,0,GS76
10,1.532,1.0,0.6503,1,GS76
11,1.284,0.0,-0.6503,1,GS76
12,1.082,1.0,0.6503,1,GS76
13,1.788,0.0,0.6503,0,GS76
14,1.012,1.0,-0.6503,0,GS76
15,1.245,0.0,0.6503,0,GS76
16,1.423,0.0,0.6503,0,GS76
17,2.02,0.0,-0.6503,1,GS76
18,1.102,1.0,0.6503,1,GS76
19,1.226,0.0,0.6503,0,GS76
20,1.163,1.0,0.6503,1,GS76
21,1.136,0.0,-0.6503,1,GS76
22,1.496,1.0,0.6503,1,GS76
23,1.329,0.0,-0.6503,1,GS76
24,1.556,0.0,-0.6503,1,GS76
25,1.626,0.0,0.6503,0,GS76
26,1.429,0.0,0.6503,0,GS76
27,1.384,0.0,-0.6503,1,GS76
28,2.344,0.0,0.6503,0,GS76
29,2.271,0.0,0.6503,0,GS76
30,2.51,1.0,-0.6503,0,GS76
31,1.823,0.0,0.6503,0,GS76
32,1.2,1.0,0.6503,1,GS76
33,1.205,0.0,0.6503,0,GS76
34,1.858,1.0,0.6503,1,GS76
35,1.375,0.0,0.6503,0,GS76
36,1.42,1.0,-0.6503,0,GS76
37,1.61,0.0,-0.6503,1,GS76
38,1.342,1.0,0.6503,1,GS76
39,1.616,1.0,0.6503,1,GS76
40,1.63,1.0,0.6503,1,GS76
41,1.81,0.0,0.6503,0,GS76
42,1.315,1.0,0.6503,1,GS76
43,1.269,1.0,0.6503,1,GS76
44,1.514,1.0,0.6503,1,GS76
45,1.735,0.0,0.6503,0,GS76
46,1.625,0.0,0.6503,0,GS76
47,1.904,0.0,0.6503,0,GS76
48,1.546,0.0,0.6503,0,GS76
49,1.553,0.0,0.6503,0,GS76
50,2.518,0.0,0.6503,0,GS76
51,2.633,0.0,0.6503,0,GS76
52,1.481,1.0,0.6503,1,GS76
53,1.28,0.0,0.6503,0,GS76
54,1.347,0.0,-0.6503,1,GS76
55,1.275,0.0,-0.6503,1,GS76
56,1.369,0.0,0.6503,0,GS76
57,1.681,1.0,0.6503,1,GS76
58,1.631,0.0,-0.6503,1,GS76
59,1.59,0.0,0.6503,0,GS76
60,2.162,0.0,0.6503,0,GS76
61,2.52,0.0,-0.6503,1,GS76
62,1.309,1.0,0.6503,1,GS76
63,1.332,0.0,-0.6503,1,GS76
64,1.067,1.0,0.6503,1,GS76
65,1.756,0.0,0.6503,0,GS76
66,1.449,1.0,0.6503,1,GS76
67,1.68,0.0,0.6503,0,GS76
68,1.413,1.0,0.6503,1,GS76
69,1.25,0.0,0.6503,0,GS76
70,2.658,0.0,0.6503,0,GS76
71,2.171,0.0,0.6503,0,GS76
72,2.051,1.0,0.6503,1,GS76
73,1.808,0.0,0.6503,0,GS76
74,1.413,0.0,0.6503,0,GS76
75,3.013,0.0,0.6503,0,GS76
76,1.44,1.0,0.6503,1,GS76
77,1.541,0.0,0.6503,0,GS76
78,2.2,1.0,0.6503,1,GS76
79,2.315,0.0,0.6503,0,GS76
80,2.32,1.0,-0.6503,0,GS76
81,1.658,1.0,0.6503,1,GS76
82,2.101,0.0,0.6503,0,GS76
83,2.893,0.0,0.6503,0,GS76
84,2.196,0.0,0.6503,0,GS76
85,2.417,0.0,0.6503,0,GS76
86,1.473,1.0,0.6503,1,GS76
87,1.191,0.0,0.6503,0,GS76
88,1.192,1.0,-0.6503,0,GS76
89,2.838,1.0,0.6503,1,GS76
90,1.161,1.0,0.6503,1,GS76
91,1.487,0.0,0.6503,0,GS76
92,2.452,1.0,0.6503,1,GS76
93,2.633,0.0,0.6503,0,GS76
94,1.537,1.0,0.6503,1,GS76
95,2.271,0.0,0.6503,0,GS76
96,1.691,0.0,0.6503,0,GS76
97,2.035,0.0,0.6503,0,GS76
98,2.437,1.0,-0.6503,0,GS76
99,1.2,0.0,0.6503,0,GS76
100,1.625,1.0,0.6503,1,GS76
1,5.608,1.0,-0.6503,0,GS76
2,1.24,0.0,-0.6503,1,GS76
3,2.719,0.0,0.6503,0,GS76
4,1.281,0.0,-0.6503,1,GS76
5,1.155,0.0,-0.6503,1,GS76
6,1.31,0.0,0.6503,0,GS76
7,2.068,0.0,0.6503,0,GS76
8,2.209,0.0,0.6503,0,GS76
9,1.628,1.0,0.6503,1,GS76
10,0.999,1.0,0.6503,1,GS76
11,12.604,0.0,0.6503,1,GS76
12,1.552,0.0,-0.6503,1,GS76
